COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
GASOLINA C (m3),2004,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"61216,579","60630,311","60074,652","64240,492","696183,432","47058,726","48641,098","60296,752","60319,124","57218,569","57513,784","59140,466","59832,879"
GASOLINA C (m3),2005,REGIÃO NORTE,RONDÔNIA,"15862,505","15730,686","13753,93","13980,992","14722,683","166802,829","12364,238","12370,608","13656,81","12544,117","13569,33","14165,878","14081,052"
GASOLINA C (m3),2005,REGIÃO NORTE,ACRE,"4356,252","4729,439","4353,129","4018,226","4103,277","4930,193","49531,644","3576,549","3324,335","3971,991","3875,622","4192,649","4099,982"
GASOLINA C (m3),2005,REGIÃO NORTE,AMAZONAS,"20474,571","25867,226","28925,912","26614,731","26144,996","25496,663","28804,979","302865,598","22691,615","22126,691","25486,567","24165,011","26066,636"
GASOLINA C (m3),2005,REGIÃO NORTE,RORAIMA,"3580,1","2793,75","3649,5","4161,95","3980,75","2760,8","3755,6","3995,2","43405,65","3607,75","3275,15","4059,8","3785,3"
GASOLINA C (m3),2005,REGIÃO NORTE,PARÁ,"31598,509","32210,164","33973,506","36062,345","36055,554","35427,532","33473,428","34908,933","38295,171","403298,983","30034,147","28589,966","32669,728"
GASOLINA C (m3),2005,REGIÃO NORTE,AMAPÁ,"4870,05","4498,3","5019,9","4922,35","4622,3","5253,2","5186,35","4628,841","5365,228","5213,1","57911,219","4424,35","3907,25"
GASOLINA C (m3),2005,REGIÃO NORTE,TOCANTINS,"8933,688","10617,622","10241,541","11033,909","11098,79","12576,822","11796,211","11315,22","9412,217","9217,878","11330,856","127963,266","10388,512"
GASOLINA C (m3),2005,REGIÃO NORDESTE,MARANHÃO,"23351,776","20794,319","23364,906","22296,704","23335,378","24185,677","24701,785","26478,687","25295,146","24258,795","23695,912","27386,878","289145,963"
GASOLINA C (m3),2005,REGIÃO NORDESTE,PIAUÍ,"173735,648","13950,362","12552,45","13979,373","13268,956","13756,927","14363,287","14771,613","15430,722","15573,242","14408,742","14376,748","17303,226"
GASOLINA C (m3),2005,REGIÃO NORDESTE,CEARÁ,"49862,67","509174,84","41710,622","38892,331","40864,617","39811,92","41214,799","42902,603","42955,061","44723,735","42342,369","41955,096","41939,017"
GASOLINA C (m3),2005,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"21087,66","23824,516","257801,126","23730,959","19978,432","22417,26","20898,467","21805,688","20966,883","21379,531","22438,656","21255,621","18017,453"
GASOLINA C (m3),2005,REGIÃO NORDESTE,PARAÍBA,"20989,708","21922,102","26006,282","267905,945","22021,477","19972,038","22535,872","21636,955","21863,206","22275,989","22137,855","23185,332","23359,129"
GASOLINA C (m3),2005,REGIÃO NORDESTE,PERNAMBUCO,"51558,509","52782,66","50721,533","61008,593","629655,097","52186,867","48340,193","54724,881","51298,554","52221,261","50295,541","49803,863","54712,642"
GASOLINA C (m3),2005,REGIÃO NORDESTE,ALAGOAS,"14056,401","14060,351","13193,258","13786,746","15631,436","167044,647","14663,06","13165,97","14481,463","14046,071","13423,46","13344,168","13192,263"
GASOLINA C (m3),2005,REGIÃO NORDESTE,SERGIPE,"12749,764","13799,893","14012,011","12937,72","13443,331","15482,426","162960,027","13899,996","12554,689","13974,146","13026,906","13450,201","13628,944"
GASOLINA C (m3),2005,REGIÃO NORDESTE,BAHIA,"84169,179","80827,856","85445,799","82938,704","80448,134","79859,97","96526,634","992721,729","85057,383","73814,76","85264,664","78014,429","80354,217"
GASOLINA C (m3),2005,REGIÃO SUDESTE,MINAS GERAIS,"213884,224","215755,417","220106,823","226449,322","225421,343","204831,638","208009,187","241682,997","2580236,02","201591,416","194438,62","216524,66","211540,373"
GASOLINA C (m3),2005,REGIÃO SUDESTE,ESPÍRITO SANTO,"34831,938","34972,745","35414,411","35147,059","37010,045","35806,88","34018,246","33380,287","42304,692","431178,089","37292,361","33882,932","37116,493"
GASOLINA C (m3),2005,REGIÃO SUDESTE,RIO DE JANEIRO,"154521,498","142452,8","141166,119","142226,613","139506,696","147158,98","148562,102","137194,947","138192,914","165712,529","1739318,622","147426,659","135196,765"
GASOLINA C (m3),2005,REGIÃO SUDESTE,SÃO PAULO,"540210,582","610238,053","589855,454","589441,557","584973,253","561376,359","593417,325","576880,56","559519,422","570625,98","646149,476","6935243,184","512555,163"
GASOLINA C (m3),2005,REGIÃO SUL,PARANÁ,"127580,029","136381,76","147905,192","146228,676","147647,232","145773,752","143831,976","162848,238","142975,414","130628,137","133371,292","159285,79","1724457,488"
GASOLINA C (m3),2005,REGIÃO SUL,SANTA CATARINA,"1353068,925","111910,643","105662,2","116243,215","106739,686","107457,947","106937,199","107703,972","114040,926","109800,071","102404,783","120639,938","143528,345"
GASOLINA C (m3),2005,REGIÃO SUL,RIO GRANDE DO SUL,"184473,192","1906624,807","156785,476","146682,618","189990,071","135355,25","158572,817","154148,859","158390,935","163936,203","153587,582","150239,292","154462,512"
GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"25448,105","29969,255","318863,336","25427,829","23919,918","28319,515","25933,877","27199,096","25762,336","26797,851","27487,741","27892,226","24705,587"
GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,MATO GROSSO,"29564,915","29585,895","32821,218","372597,065","29262,413","29248,223","33159,273",31072,"31062,161","30895,624","31382,792","32719,537","31823,014"
GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,GOIÁS,"76927,935","69166,356","71381,085","80508,907","879473,092","66304,989","65697,947","78473,939","67733,711","74667,26","75151,603","75636,087","77823,273"
GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"63588,64","62204,6","58296,971","57547,293","63113,595","710505,216","50111,624","51757,881","63408,996","60723,717","60511,293","62077,229","57163,377"
GASOLINA C (m3),2006,REGIÃO NORTE,RONDÔNIA,"15637,411","16904,934","16026,644","16127,425","15228,628","16592,24","180781,711","13372,49","12672,664","14471,711","13452,948","14710,004","15584,612"
GASOLINA C (m3),2006,REGIÃO NORTE,ACRE,"4312,826","4648,152","5280,805","5390,802","5062,211","4938,235","4965,07","54125,469","3683,73","3583,686","4053,791","3840,611","4365,55"
GASOLINA C (m3),2006,REGIÃO NORTE,AMAZONAS,"27765,021","27278,817","26616,953","30515,436","29980,813","29612,681","29329,509","30273,248","332061,528","23874,409","24049,233","27169,604","25595,804"
GASOLINA C (m3),2006,REGIÃO NORTE,RORAIMA,3713,3784,3868,3650,4494,4816,4299,4120,4187,"48344,95","3871,05","3569,9",3973
GASOLINA C (m3),2006,REGIÃO NORTE,PARÁ,"34543,228","31907,59","34523,525","35666,096","36170,702","39058,487","40299,446","39189,902","37867,851","42083,52","435939,377","34142,415","30486,615"
GASOLINA C (m3),2006,REGIÃO NORTE,AMAPÁ,"4563,634","4930,3","4746,962","5220,45","5004,981","5171,454","6361,15","6295,55","5728,95","5698,776","5923,55","64644,757",4999
GASOLINA C (m3),2006,REGIÃO NORTE,TOCANTINS,"9274,168","9126,852","10461,44","10149,383","11052,455","10898,272","12769,428","12280,624","12832,686","11054,174","10659,19","12700,999","133259,671"
GASOLINA C (m3),2006,REGIÃO NORDESTE,MARANHÃO,"306351,738","24606,966","22903,416","24387,656","22408,081","24178,234","24316,361","25472,805","27797,27","27950,923","27234,328","26156,037","28939,661"
GASOLINA C (m3),2006,REGIÃO NORDESTE,PIAUÍ,"19309,941","195720,647","16166,768","13838,55","15078,567","14342,104","15457,225","15972,88","16362,484","17280,31","17622,934","17356,141","16932,743"
GASOLINA C (m3),2006,REGIÃO NORDESTE,CEARÁ,"44867,955","49644,948","530568,079","43037,169","40439,56","41269,087","41593,268","43525,892","41951,551","43689,199","47237,621","47368,793","45943,036"
GASOLINA C (m3),2006,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"23560,661","22253,955","24301,89","266639,721","22392,975","20454,012","22047,198","19917,74","22080,884","21508,137","21200,975","23818,261","23103,033"
GASOLINA C (m3),2006,REGIÃO NORDESTE,PARAÍBA,"24829,84","24748,685","23321,096","26265,723","281008,494","23390,01","21107,435","22563,559","22014,256","22652,662","23345,842","22785,782","23983,604"
GASOLINA C (m3),2006,REGIÃO NORDESTE,PERNAMBUCO,"56263,791","56544,898","56428,066","52857,826","56155,612","637645,566","53410,625","48269,086","54198,108","48089,162","52451,084","51703,446","51273,862"
GASOLINA C (m3),2006,REGIÃO NORDESTE,ALAGOAS,"13172,839","14916,184","15412,009","14563,436","13945,211","14608,427","168899,387","14617,244","13334,571","14052,145","13143,952","13682,648","13450,721"
GASOLINA C (m3),2006,REGIÃO NORDESTE,SERGIPE,"13993,842","12725,708","14968,474","14800,735","14249,283","14354,027","16039,42","170814,527","14528,708","13513,511","14606,112","13096,554","13938,153"
GASOLINA C (m3),2006,REGIÃO NORDESTE,BAHIA,"82375,676","83018,146","79469,698","85806,245","85456,551","82347,016","81432,766","97384,019","1006425,234","87909,025","80039,184","84084,437","77102,471"
GASOLINA C (m3),2006,REGIÃO SUDESTE,MINAS GERAIS,"213519,19","224399,326","217836,75","223555,746","233897,268","230777,2","228967,191","222944,642","263628,438","2698050,56","215849,058","202865,435","219810,316"
GASOLINA C (m3),2006,REGIÃO SUDESTE,ESPÍRITO SANTO,"38645,678","35526,199","37386,298","36037,79","37609,162","38434,983","39571,899","38608,964","38298,898","46093,57","461645,144","38047,083","37384,62"
GASOLINA C (m3),2006,REGIÃO SUDESTE,RIO DE JANEIRO,"135486,217","143692,262","134728,726","136725,717","129622,307","132452,49","137297,772","140474,817","137164,8","133889,827","155969,821","1660802,986","143298,23"
GASOLINA C (m3),2006,REGIÃO SUDESTE,SÃO PAULO,"540321,394","550134,084","615765,614","599551,824","611857,529","574508,006","559654,244","605442,046","590027,422","588774,628","567319,629","638304,319","7041660,739"
GASOLINA C (m3),2006,REGIÃO SUL,PARANÁ,"1645806,401","132396,745","131399,34","141531,235","135684,076","137112,974","130725,529","130068,334","140252,634","137611,486","138167,385","134882,847","155973,816"
GASOLINA C (m3),2006,REGIÃO SUL,SANTA CATARINA,"144765,067","1478528,474","125393,67","125005,441","134355,115","122908,433","114276,604","112181,357","116427,353","120762,825","126573,571","119669,492","116209,546"
GASOLINA C (m3),2006,REGIÃO SUL,RIO GRANDE DO SUL,"155948,186","183275,558","1898189,895","157783,341","154399,325","157208,088","151967,267","157303,305","153090,689","151160,03","159725,507","157858,45","158470,149"
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"26981,736","25838,578","29872,876","318707,129","25568,397","24471,589","26985,866","25488,934","26270,849","24418,53","26182,403","28013,506","28613,865"
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO,"32436,703","30708,831","30376,606","33036,193","364957,357","28371,163","27867,675","29410,055","29479,857","30757,178","29302,623","30783,27","32427,203"
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,GOIÁS,"76071,29","76000,53","73292,239","71476,695","81901,488","890038,412","74299,64","68500,564","76320,198","74177,003","75197,007","70340,095","72461,663"
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"57433,852","63548,467","64236,847","64584,82","60771,151","64776,873","736015,526","52252,294","55474,065","64740,953","59829,875","64139,287","64227,042"
GASOLINA C (m3),2007,REGIÃO NORTE,RONDÔNIA,"16399,4818427454","16925,1493196266","17390,667233286","16008,3737684956","17317,3393911362","15835,5724806784","18087,4880996715","192110,865064117","14054,8169968556","13551,7919060523","15411,8970071854","15247,3950374076","15880,8919809769"
GASOLINA C (m3),2007,REGIÃO NORTE,ACRE,"4882,67897812401","5042,39029435926","5397,26915916915","5516,29069920849","5195,10528833045","5634,25983268463","5317,67466056959","5656,52783338473","59986,7277555277","4278,23326091162","3912,67607816733","4554,72288897711","4598,89878164131"
GASOLINA C (m3),2007,REGIÃO NORTE,AMAZONAS,"27996,8880024695","29775,5852141015","29891,8259635043","28426,4430350478","32633,1409183639","28775,3208700158","32350,6720109702","29977,649577263","32209,3846465991","354301,333699308","26137,8380051356","26223,7927016491","29902,7927541885"
GASOLINA C (m3),2007,REGIÃO NORTE,RORAIMA,"4621,94216699265","4277,81204937938","4166,93650173186","4082,01845120795","4418,76265127744","4591,37609341916","4005,31728264694","4508,70172489197","4886,43944378761","4933,18790202064","52591,9438294352","4161,08845658611","3938,36110549353"
GASOLINA C (m3),2007,REGIÃO NORTE,PARÁ,"34134,923319391","38715,3729107484","37474,1461628198","39831,8785008895","40828,2689697541","43555,456498638","43580,0154105194","40395,8370386524","45477,0504321684","43974,3608465404","46611,6603026124","493385,978195635","38807,0078029016"
GASOLINA C (m3),2007,REGIÃO NORTE,AMAPÁ,"5407,35603014227","5002,93798586892","5828,6423992878","5464,84205152365","5957,16329395904","5710,69321788122","5891,14294628221","6769,86588427156","6160,56654087733","6817,45991842298","6567,87772601672","6761,54581433565","72340,0938088694"
GASOLINA C (m3),2007,REGIÃO NORTE,TOCANTINS,"157048,592779404","12803,2004654426","11119,7042750481","12589,169683066","12696,4616108771","13335,1979228996","13076,1267059283","14816,5072376736","13503,5613531532","12335,7462747428","13491,1445775064","12642,6281763549","14639,1444967115"
GASOLINA C (m3),2007,REGIÃO NORDESTE,MARANHÃO,"30905,6235302274","327629,238265583","27413,6862029758","23308,3079686962","26069,5391235521","25621,5003083075","26783,9380842306","26654,6586368813","28420,1309090012","29411,783797321","25272,2866017246","29867,1790941729","27900,6040084925"
GASOLINA C (m3),2007,REGIÃO NORDESTE,PIAUÍ,"17927,281347769","20532,6972854597","213323,769236457","18584,8156117755","16115,0422150749","17072,596075255","17323,7002168041","17230,3449604393","17067,6033704623","17988,4841615776","18439,9440582508","16309,2288577178","18732,031075871"
GASOLINA C (m3),2007,REGIÃO NORDESTE,CEARÁ,"48480,1925696919","48689,6977356194","51163,0300226735","552584,757730434","46743,6971134225","40993,8129991297","44943,3598048161","43078,8239865247","45231,5157077199","45108,3109219338","46669,6007537684","47342,3158131727","44140,4003019617"
GASOLINA C (m3),2007,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"21284,3971413623","24054,7216498842","23541,262337008","25428,7222007451","272333,341296551","23220,6712204523","20700,197452897","22420,2172770914","21168,1661848298","22589,0258526011","22212,2672396916","22369,326595559","23344,3661444297"
GASOLINA C (m3),2007,REGIÃO NORDESTE,PARAÍBA,"25790,4838012793","24280,9138950641","27238,5994858155","26432,0538734055","29504,1620518627","301021,955406288","25191,4726115336","21953,5225373349","24236,8675182635","22961,2958532977","24025,0177959698","24794,789880525","24612,7761019362"
GASOLINA C (m3),2007,REGIÃO NORDESTE,PERNAMBUCO,"50343,2373773748","48397,4484871352","47199,2176171148","56661,9086794723","54125,1169745507","59011,4682722473","621960,221996838","55614,2824751372","50369,3818330302","53679,2332775157","47296,2843995153","49252,3426478423","50010,2999559025"
GASOLINA C (m3),2007,REGIÃO NORDESTE,ALAGOAS,"13290,0388782233","12878,6702488344","13677,4365206888","12412,4928367753","14326,156294505","13844,0950687183","14817,875419503","163490,3534575","14706,301965777","13005,7416285764","13870,3227591147","13123,1073623345","13538,1144744489"
GASOLINA C (m3),2007,REGIÃO NORDESTE,SERGIPE,"14246,606108523","14618,3472891764","13887,9731732959","14889,1903939041","13597,3939334876","16031,6475923316","14933,3379194926","16350,762450027","176382,28650027","15576,8840000257","13350,7556843813","14873,0578720049","14026,3300836196"
GASOLINA C (m3),2007,REGIÃO NORDESTE,BAHIA,"82177,3673066302","80565,0761570224","85405,7531831512","77719,9020471698","79045,3636627383","74745,4216966044","85565,8063782944","77398,8300765123","89217,3282216117","988911,78860227","93160,6829697786","77897,8026893483","86012,4542134087"
GASOLINA C (m3),2007,REGIÃO SUDESTE,MINAS GERAIS,"237633,111331997","229326,20613452","236942,72971461","233030,191884609","237895,998168214","241099,569690501","226152,619807909","246817,360632316","234559,864691398","267045,156655046","2827568,22041312","224400,013884675","212665,397817328"
GASOLINA C (m3),2007,REGIÃO SUDESTE,ESPÍRITO SANTO,"37610,3937147548","39240,7026194593","37831,9056310776","38715,6940844641","38610,3214015254","39011,5911656698","41250,9270104971","36227,5779293567","42199,3147453119","39401,712588312","44540,1298668042","474983,766304997","40343,4955477646"
GASOLINA C (m3),2007,REGIÃO SUDESTE,RIO DE JANEIRO,"131168,674604248","130295,677672267","145497,92645766","132101,999074868","133635,528693375","133807,700081738","132296,134244023","139022,534498663","130817,688880776","140782,682472491","133499,187996373","152225,973413594","1635151,70809008"
GASOLINA C (m3),2007,REGIÃO SUDESTE,SÃO PAULO,"7153912,53003731","559463,04885612","541452,403256838","622086,387251584","581697,21634347","613093,137474129","601823,103175754","585626,973822906","609542,640080336","572173,877223638","623376,641471351","586261,329891216","657315,771189974"
GASOLINA C (m3),2007,REGIÃO SUL,PARANÁ,"157981,42474008","1639229,43939796","131591,497120969","122115,033078897","141969,510423503","134296,211937161","138698,509265542","134269,000045465","131978,668801147","138544,126245321","129475,457652174","142548,964508834","135761,035578866"
GASOLINA C (m3),2007,REGIÃO SUL,SANTA CATARINA,"111236,961072292","129211,628590127","1339062,32925329","116942,312235962","105558,151731819","113059,026422568","109464,830543304","109848,170194306","107395,019310232","106473,293804063","112288,568489725","102707,403080692","114876,963778204"
GASOLINA C (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,"170834,51456687","165253,272450813","191344,030094346","1967365,59686777","162052,186574736","147562,421537825","166448,763227578","161786,800540249","167171,341574634","156340,317440416","157420,001621188","167924,91865997","153227,028579144"
